tripinfo_arrival,tripinfo_arrivalLane,tripinfo_arrivalPos,tripinfo_arrivalSpeed,tripinfo_depart,tripinfo_departDelay,tripinfo_departLane,tripinfo_departPos,tripinfo_departSpeed,tripinfo_devices,tripinfo_duration,tripinfo_id,tripinfo_rerouteNo,tripinfo_routeLength,tripinfo_speedFactor,tripinfo_stopTime,tripinfo_timeLoss,tripinfo_vType,tripinfo_vaporized,tripinfo_waitingCount,tripinfo_waitingTime,emissions_CO2_abs,emissions_CO_abs,emissions_HC_abs,emissions_NOx_abs,emissions_PMx_abs,emissions_electricity_abs,emissions_fuel_abs
1643.00,-24611995#1_0,0.20,4.31,828.00,0.00,24611822#1_0,5.10,0.00,tripinfo_828 emissions_828 fcd_828,815.00,828,0,476.14,0.99,0.00,779.05,t_2,,4,754.00,2136690.704783,127808.172734,632.034100,973.745269,52.689702,0,681549.228304
1644.00,24611999#3_0,46.22,15.16,1358.00,0.00,24701138#3_0,5.10,0.00,tripinfo_1358 emissions_1358 fcd_1358,286.00,1358,0,1466.51,1.13,0.00,204.32,t_2,,3,118.00,895674.827279,30794.770235,161.054664,386.700127,18.854854,0,285686.366550
1644.00,24360386#10_0,86.65,2.68,1410.00,0.00,425391228#2_0,5.10,0.00,tripinfo_1410 emissions_1410 fcd_1410,234.00,1410,0,1080.27,0.99,0.00,141.06,t_2,,3,91.00,744044.370028,26307.910585,137.268770,323.537157,16.161420,0,237321.982636
1653.00,531898574_0,45.28,14.55,1538.00,0.00,291083100#3_0,0.20,0.00,tripinfo_1538 emissions_1538 fcd_1538,115.00,1538,0,1489.78,1.05,0.00,19.33,t_2,,0,0.00,411597.869782,5074.511778,32.303908,163.666015,7.047672,0,131280.408120
1658.00,420397508#0_0,0.20,9.80,1043.00,0.00,30480341#8_0,5.10,0.00,tripinfo_1043 emissions_1043 fcd_1043,615.00,1043,0,1477.27,0.91,0.00,514.01,t_2,,5,443.00,1772270.500160,85236.150954,429.806045,789.377185,41.034226,0,565298.510368
1662.00,24717705_0,74.66,13.67,1040.00,0.00,36921441#6_0,0.20,0.00,tripinfo_1040 emissions_1040 fcd_1040,622.00,1040,0,2423.30,1.00,0.00,453.75,t_0,,10,343.00,5870298.559843,13702.156697,3063.312191,52894.700434,1408.265624,0,1857018.300187
1664.00,425202121_0,5.95,9.92,1480.00,0.00,-420905016_0,2.30,0.00,tripinfo_1480 emissions_1480 fcd_1480,184.00,1480,0,1681.71,0.85,0.00,43.46,t_1,,1,4.00,657648.110622,23267.148321,105.381547,141.534955,36.098754,0,209785.303149
1665.00,291083098#1_0,87.67,6.65,89.00,0.00,24717706#1_0,5.10,0.00,tripinfo_89 emissions_89 fcd_89,1576.00,89,0,2147.60,0.93,0.00,1444.88,t_2,,28,1240.00,4301377.978148,235269.008360,1171.945874,1938.394140,102.955254,0,1372018.281380
1669.00,420385374_0,31.38,8.03,1500.00,0.00,431996150#0_0,6.65,0.00,tripinfo_1500 emissions_1500 fcd_1500,169.00,1500,0,1244.93,1.00,0.00,88.81,t_0,,1,39.00,2281340.984955,4120.575810,867.899368,18539.502170,433.723360,0,721851.717825
1671.00,41374099#0_1,0.20,3.19,1058.00,0.00,420397517#1_0,0.18,0.00,tripinfo_1058 emissions_1058 fcd_1058,613.00,1058,0,466.54,0.84,0.00,568.92,t_2,,3,539.00,1619647.362222,94097.524921,466.459548,735.387323,39.401454,0,516624.535007
1672.00,385513380#1_0,1.91,12.63,456.00,2.00,-24612009#1_0,5.10,0.00,tripinfo_454 emissions_454 fcd_454,1216.00,454,0,1526.91,1.00,0.00,1109.27,t_2,,15,926.00,3205532.301120,179456.600088,891.772385,1443.001366,76.519793,0,1022477.249380
1674.00,895026697#0_0,0.20,4.85,534.00,0.00,24611997#6_0,0.20,0.00,tripinfo_534 emissions_534 fcd_534,1140.00,534,0,694.98,1.01,0.00,1094.66,t_2,,8,1045.00,3035123.768992,179597.842044,889.047340,1381.466001,74.747760,0,968125.171401
1677.00,-1205724918#0_0,0.20,7.41,1603.00,0.00,427635471#1_0,0.20,0.00,tripinfo_1603 emissions_1603 fcd_1603,74.00,1603,0,588.97,1.00,0.00,27.74,t_0,,0,0.00,1219508.066160,1981.376083,394.354339,9552.669976,210.319848,0,385894.289255
1678.00,431996150#1_1,63.18,17.75,1029.00,35.00,150173777#0_0,0.20,0.00,tripinfo_994 emissions_994 fcd_994,649.00,994,0,1227.97,1.04,0.00,568.58,t_2,,5,541.00,1753080.012650,94350.616892,470.381525,783.872378,41.449767,0,559182.863727
1678.00,-292770210#1_0,0.43,2.90,1506.00,2.00,534544851#1_0,5.10,0.00,tripinfo_1504 emissions_1504 fcd_1504,172.00,1504,0,1758.89,1.01,0.00,44.88,t_2,,2,16.00,521306.198724,9004.835402,52.542767,208.008013,8.782756,0,166273.911284
1682.00,24650052#3_0,0.20,12.20,254.00,0.00,-24612009#4_0,2.30,0.00,tripinfo_254 emissions_254 fcd_254,1428.00,254,0,1782.12,0.96,0.00,1326.42,t_1,,26,1154.00,2253579.628248,249428.684864,918.646327,535.802351,249.744130,0,718908.433332
1682.00,291083104#4_0,31.66,13.55,1563.00,0.00,24650050#6_0,2.30,0.00,tripinfo_1563 emissions_1563 fcd_1563,119.00,1563,0,1018.22,1.07,0.00,52.29,t_1,,2,28.00,535431.461583,23567.611693,102.582601,112.752134,34.319816,0,170800.242841
1683.00,-127636730#3_0,2.53,9.86,1412.00,0.00,-431729146#1_0,12.10,0.00,tripinfo_1412 emissions_1412 fcd_1412,271.00,1412,0,1374.43,1.00,0.00,186.99,t_0,,3,110.00,3060928.055382,6280.418962,1356.156012,26145.590771,652.196502,0,968411.999279
1683.00,422264046#11_0,0.20,8.75,1566.00,0.00,385513378_0,0.20,0.00,tripinfo_1566 emissions_1566 fcd_1566,117.00,1566,0,849.93,1.11,0.00,56.06,t_1,,3,32.00,446565.690498,20662.939266,88.613871,94.953552,29.146202,0,142452.685879
1683.00,531952883#1_1,0.20,23.74,1569.00,0.00,425391226#5_0,0.10,0.00,tripinfo_1569 emissions_1569 fcd_1569,114.00,1569,0,792.25,0.93,0.00,58.82,t_1,,1,41.00,458251.951917,22311.641236,94.644268,97.551234,30.775296,0,146180.649642
1683.00,-24611999#4_0,0.20,7.01,1591.00,0.00,-420397514#0_0,0.20,0.00,tripinfo_1591 emissions_1591 fcd_1591,92.00,1591,0,627.13,1.00,0.00,45.91,t_0,,1,28.00,1161865.350683,2174.401455,461.724369,9569.706587,228.002754,0,367621.120142
1684.00,422264046#16_1,62.56,7.78,1284.00,0.00,-1200776778_0,12.10,0.00,tripinfo_1284 emissions_1284 fcd_1284,400.00,1284,0,2407.79,1.00,0.00,243.00,t_0,,2,188.00,4581875.777375,9240.523912,2017.258933,38830.699317,963.071495,0,1449653.521525
1687.00,431996947#1_1,35.91,20.81,1580.00,0.00,426646482_0,2.30,0.00,tripinfo_1580 emissions_1580 fcd_1580,107.00,1580,0,886.22,0.95,0.00,56.51,t_1,,1,33.00,473333.533298,22350.102392,95.938549,99.100566,31.644207,0,150991.281270
1689.00,127636730#1_0,102.41,12.20,1585.00,0.00,-24611995#3_0,2.30,0.00,tripinfo_1585 emissions_1585 fcd_1585,104.00,1585,0,380.32,0.96,0.00,73.12,t_1,,2,57.00,255863.214813,17315.256209,68.132512,57.603689,20.182580,0,81620.285159
1693.00,30480341#8_0,58.11,13.82,1033.00,0.00,308669837#4_0,12.10,0.00,tripinfo_1033 emissions_1033 fcd_1033,660.00,1033,0,667.08,1.00,0.00,613.60,t_0,,16,484.00,4261781.724903,13494.166840,3166.522621,44348.374629,1356.317618,0,1347673.998854
1696.00,24360702#12_0,0.20,12.89,1407.00,0.00,420861082#0_0,0.20,0.00,tripinfo_1407 emissions_1407 fcd_1407,289.00,1407,0,1424.56,1.00,0.00,200.04,t_2,,6,153.00,929806.075374,34824.380267,180.142096,402.367496,20.135760,0,296574.313416
1698.00,31922232#1_0,217.83,13.72,349.00,0.00,24717708#2_0,5.10,0.00,tripinfo_349 emissions_349 fcd_349,1349.00,349,0,2350.94,1.01,0.00,1188.62,t_2,,10,1097.00,3745329.777192,197784.671431,988.069700,1679.114003,88.702115,0,1194651.320354
1699.00,-421542943#2_0,0.20,6.95,1336.00,0.00,425389841#1_0,2.30,0.00,tripinfo_1336 emissions_1336 fcd_1336,363.00,1336,0,553.50,1.04,0.00,327.33,t_1,,1,317.00,613157.609617,64734.586160,239.894237,143.927566,65.873331,0,195600.969182
1700.00,424184688#5_1,6.35,5.35,793.00,0.00,24611997#0_0,0.20,0.00,tripinfo_793 emissions_793 fcd_793,907.00,793,0,1085.42,1.00,0.00,635.21,t_0,,8,561.00,4693753.955255,14420.280924,3359.908876,48115.530923,1451.553789,0,1484328.369977
1700.00,24701137#0_0,0.20,6.42,1562.00,0.00,24612009#1_0,5.10,0.00,tripinfo_1562 emissions_1562 fcd_1562,138.00,1562,0,1220.07,0.97,0.00,55.04,t_2,,2,14.00,492754.466965,10048.809167,57.313758,206.668309,9.507093,0,157166.683585
1701.00,531937190#0_1,0.20,3.37,468.00,0.00,31268289#0_0,1.46,0.00,tripinfo_468 emissions_468 fcd_468,1233.00,468,0,1004.97,1.11,0.00,1168.46,t_1,,6,1135.00,1845001.952393,220526.142421,805.799437,444.262719,216.706991,0,588572.617879
1701.00,427906278#4_0,0.20,7.92,1411.00,0.00,291083096#1_0,0.20,0.00,tripinfo_1411 emissions_1411 fcd_1411,290.00,1411,0,1536.41,1.00,0.00,183.50,t_0,,4,97.00,3651618.823470,7062.349648,1482.671174,30495.861890,736.220035,0,1155338.605512
1703.00,422264046#5_1,0.20,5.17,1279.00,0.00,24611820#0_0,0.20,0.00,tripinfo_1279 emissions_1279 fcd_1279,424.00,1279,0,1120.80,0.91,0.00,336.95,t_1,,7,274.00,837654.059460,69077.928859,263.483421,193.176066,74.981587,0,267213.615553
1704.00,273360351#7_0,120.76,10.78,1333.00,0.00,-293091269#1_0,0.20,0.00,tripinfo_1333 emissions_1333 fcd_1333,371.00,1333,0,2279.08,0.97,0.00,229.11,t_1,,4,172.00,1223882.529447,67164.654850,276.715824,264.380045,86.984629,0,390414.432276
1705.00,199287595#3_0,104.70,13.41,407.00,0.00,36921441#10_0,0.20,0.00,tripinfo_407 emissions_407 fcd_407,1298.00,407,0,3778.50,1.00,0.00,1060.92,t_0,,12,902.00,11464197.774207,28798.738399,6501.259884,106747.934285,2940.772346,0,3626292.077653
1706.00,531935304#1_0,2.35,7.25,237.00,0.00,24701138#5_0,0.20,0.00,tripinfo_237 emissions_237 fcd_237,1469.00,237,0,2091.10,1.01,0.00,1229.48,t_2,,11,1124.00,3663201.884590,200311.793001,997.926562,1646.717159,87.493306,0,1168458.519813
1711.00,415999043#1_0,74.22,12.32,1207.00,0.00,1080638718#2_0,2.30,0.00,tripinfo_1207 emissions_1207 fcd_1207,504.00,1207,0,1699.10,1.10,0.00,393.62,t_1,,3,360.00,1161639.033059,88856.126213,343.476002,262.620709,99.896494,0,370563.673179
1714.00,531902814#0_1,1.00,4.96,1527.00,0.00,1080638718#0_0,0.20,0.00,tripinfo_1527 emissions_1527 fcd_1527,187.00,1527,0,1040.00,1.00,0.00,115.09,t_0,,2,74.00,2236946.730902,4437.979212,950.133850,18853.582997,462.297936,0,707743.064527
1714.00,291083104#9_0,0.20,12.69,1654.00,0.00,427643916#5_0,0.20,0.00,tripinfo_1654 emissions_1654 fcd_1654,60.00,1654,0,679.05,0.98,0.00,8.69,t_2,,0,0.00,201838.343461,2767.099288,17.179685,80.985755,3.407666,0,64377.143990
1718.00,31921690#0_0,60.08,15.54,1398.00,0.00,24681565#5_0,5.10,0.00,tripinfo_1398 emissions_1398 fcd_1398,320.00,1398,0,1881.92,1.14,0.00,220.95,t_2,,3,155.00,1101535.387908,36648.149071,192.515690,474.828194,23.564067,0,351347.099817
1720.00,24360386#0_0,0.20,1.82,1667.00,0.00,415999038#9_0,0.20,0.00,tripinfo_1667 emissions_1667 fcd_1667,53.00,1667,0,443.74,0.90,0.00,15.08,t_1,,0,0.00,227672.761688,8614.690615,38.782654,47.998010,13.365163,0,72626.396060
1724.00,-356064688#0_0,81.00,12.95,1573.00,0.00,422264046#10_0,0.20,0.00,tripinfo_1573 emissions_1573 fcd_1573,151.00,1573,0,1198.86,1.00,0.00,59.36,t_0,,1,21.00,2379959.010280,3925.335652,785.303317,18740.726444,415.974718,0,753092.663233
1724.00,291083093#1_0,0.20,9.11,1587.00,0.00,24212327#2_0,0.20,0.00,tripinfo_1587 emissions_1587 fcd_1587,137.00,1587,0,1402.15,1.04,0.00,43.20,t_2,,1,1.00,550704.219023,9208.035839,54.751817,230.347828,10.573934,0,175648.817812
1727.00,291083103#1_1,8.53,13.75,288.00,0.00,31921652#1_0,5.10,0.00,tripinfo_288 emissions_288 fcd_288,1439.00,288,0,2089.91,1.00,0.00,1315.85,t_2,,24,1107.00,3884565.926797,211994.511176,1056.258833,1748.079418,93.032543,0,1239066.839740
1730.00,538952543#6_1,0.20,13.85,1087.00,0.00,24611824#15_0,12.10,0.00,tripinfo_1087 emissions_1087 fcd_1087,643.00,1087,0,992.19,1.00,0.00,507.35,t_0,,5,419.00,4265852.919377,12077.277049,2771.178027,42015.869943,1221.808606,0,1349150.139947
1731.00,30480344#4_0,0.20,13.87,1322.00,0.00,415999041#0_0,0.20,0.00,tripinfo_1322 emissions_1322 fcd_1322,409.00,1322,0,1332.47,1.06,0.00,333.21,t_2,,7,260.00,1301904.706305,55702.629171,284.294903,577.000592,29.824354,0,415262.625659
1731.00,291083097#9_0,34.93,9.29,1653.00,256.00,-889920407_0,0.20,0.00,tripinfo_1397 emissions_1397 fcd_1397,78.00,1397,0,349.36,0.87,0.00,53.21,t_1,,1,41.00,237046.932457,14389.339313,58.125154,51.778773,17.858322,0,75617.549998
1733.00,-24617784#0_0,25.02,13.37,1684.00,0.00,31921395#0_0,0.20,0.00,tripinfo_1684 emissions_1684 fcd_1684,49.00,1684,0,526.04,1.02,0.00,10.33,t_2,,0,0.00,177997.056879,2735.009145,16.494256,72.882019,3.186268,0,56772.822334
1735.00,-31921395#1_0,100.68,11.26,1639.00,0.00,24612002#5_0,5.10,0.00,tripinfo_1639 emissions_1639 fcd_1639,96.00,1639,0,1180.45,0.87,0.00,18.76,t_2,,0,0.00,375812.641198,5454.015771,33.634676,153.049115,6.947196,0,119866.591505
1741.00,427129777#1_0,24.92,9.52,1637.00,0.00,428066862#4_0,0.20,0.00,tripinfo_1637 emissions_1637 fcd_1637,104.00,1637,0,537.91,0.91,0.00,63.76,t_2,,2,35.00,315600.703646,10502.119187,55.141997,135.614379,6.502681,0,100664.610059
1746.00,427129777#2_0,18.95,13.05,1659.00,0.00,291083104#9_0,0.20,0.00,tripinfo_1659 emissions_1659 fcd_1659,87.00,1659,0,693.08,1.07,0.00,40.66,t_1,,1,11.00,334645.818300,13829.512866,60.370372,71.969383,20.078820,0,106750.068351
1750.00,431727631#0_1,27.76,13.65,964.00,0.00,24650942#2_0,12.10,0.00,tripinfo_964 emissions_964 fcd_964,786.00,964,0,1891.33,1.00,0.00,661.85,t_0,,6,615.00,5754733.781237,16387.978609,3834.636492,56761.171158,1661.461828,0,1820071.141227
1750.00,895098973_1,0.20,12.35,1548.00,0.00,273360351#1_0,2.30,0.00,tripinfo_1548 emissions_1548 fcd_1548,202.00,1548,0,1768.46,0.97,0.00,81.96,t_1,,1,43.00,790498.731375,32830.031576,143.421125,169.581492,47.830402,0,252164.589781
1750.00,895030274#0_0,9.44,8.60,1674.00,0.00,531904594_0,5.10,0.00,tripinfo_1674 emissions_1674 fcd_1674,76.00,1674,0,949.34,1.03,0.00,16.26,t_2,,0,0.00,283660.764644,3769.322612,23.732953,114.248152,5.031670,0,90474.465405
1751.00,427691216#21_1,0.20,13.32,1265.00,20.00,538952544#0_0,0.20,0.00,tripinfo_1245 emissions_1245 fcd_1245,486.00,1245,0,1412.67,1.00,0.00,382.19,t_0,,5,319.00,4207321.372238,10651.065415,2412.483526,39307.797167,1087.281759,0,1330828.854542
1751.00,431766086#3_1,0.20,13.33,1611.00,0.00,420861082#0_0,0.20,0.00,tripinfo_1611 emissions_1611 fcd_1611,140.00,1611,0,782.73,1.00,0.00,81.85,t_0,,2,58.00,1544508.992027,3224.325773,714.754835,13265.947182,335.310864,0,488654.025343
1757.00,290167854#1_3,66.34,15.66,1113.00,0.00,1166231824#1_0,0.20,0.00,tripinfo_1113 emissions_1113 fcd_1113,644.00,1113,0,1849.27,1.27,0.00,568.97,t_1,,14,444.00,1603914.688249,126821.800754,491.590868,353.266985,144.132972,0,511651.205263
1758.00,531955422#1_0,81.80,12.43,1563.00,4.00,532188875#0_0,0.20,0.00,tripinfo_1559 emissions_1559 fcd_1559,195.00,1559,0,1171.66,0.90,0.00,100.33,t_2,,2,80.00,523031.170770,17987.645218,93.935948,219.921947,10.216124,0,166828.128703
1759.00,-561831375#5_0,37.74,13.30,1557.00,0.00,24701136#3_0,0.20,0.00,tripinfo_1557 emissions_1557 fcd_1557,202.00,1557,0,1067.99,0.99,0.00,124.40,t_2,,1,100.00,617361.655574,22038.821918,114.367532,262.894460,12.672784,0,196915.966371
1759.00,24361001#1_0,98.62,11.64,1721.00,0.00,538952543#5_0,2.30,0.00,tripinfo_1721 emissions_1721 fcd_1721,38.00,1721,0,467.98,0.97,0.00,10.15,t_1,,0,0.00,281702.182018,10593.294855,48.477432,57.609668,17.119680,0,89861.512025
1760.00,768292796#0_0,50.41,3.94,1547.00,134.00,431771839_0,0.20,0.00,tripinfo_1413 emissions_1413 fcd_1413,213.00,1413,0,1993.08,1.04,0.00,102.19,t_2,,2,54.00,788675.620614,18695.054696,103.228499,328.641674,15.741717,0,251553.705468
1761.00,425391228#1_1,0.20,3.89,1487.00,0.00,-431827294#1_0,5.10,0.00,tripinfo_1487 emissions_1487 fcd_1487,274.00,1487,0,1878.57,1.00,0.00,156.45,t_2,,3,101.00,929091.429958,28068.428690,149.246206,396.221731,19.319605,0,296343.002252
1764.00,356064688#0_0,81.00,21.05,1688.00,0.00,24650050#11_0,2.30,0.00,tripinfo_1688 emissions_1688 fcd_1688,76.00,1688,0,702.05,1.04,0.00,23.51,t_1,,1,2.00,382546.912331,14305.090836,64.566484,80.740797,22.265564,0,122030.294691
1775.00,420385363#1_0,93.15,13.36,759.00,0.00,24672275#0_0,2.30,0.00,tripinfo_759 emissions_759 fcd_759,1016.00,759,0,2136.35,1.01,0.00,869.08,t_1,,8,788.00,1733946.539947,170008.800950,634.131712,408.073571,175.094291,0,553137.151516
1786.00,24717708#0_0,74.98,8.14,1556.00,0.00,31053901#4_0,12.10,0.00,tripinfo_1556 emissions_1556 fcd_1556,230.00,1556,0,2374.09,1.00,0.00,96.20,t_0,,1,34.00,4044377.847969,6382.628379,1297.808450,31314.849691,682.340157,0,1279838.404725
1789.00,1062495798#1_0,0.20,4.92,1726.00,0.00,534433671#1_0,2.30,0.00,tripinfo_1726 emissions_1726 fcd_1726,63.00,1726,0,636.61,1.04,0.00,12.52,t_1,,0,0.00,229849.963814,7507.284396,34.563230,49.752226,11.973951,0,73320.350460
1795.00,420397513#3_0,0.20,13.76,1741.00,0.00,-31245585#4_0,12.10,0.00,tripinfo_1741 emissions_1741 fcd_1741,54.00,1741,0,474.38,1.00,0.00,17.69,t_0,,0,0.00,1073792.487931,1666.571089,321.585525,8286.436240,177.524526,0,339792.114262
1810.00,415999034#2_0,85.35,12.37,1105.00,0.00,-293091044#1_0,5.10,0.00,tripinfo_1105 emissions_1105 fcd_1105,705.00,1105,0,2656.42,0.93,0.00,517.45,t_2,,6,452.00,1987708.884900,87920.044684,446.576908,868.403858,44.001509,0,634014.221707
1810.00,420901199#0_0,0.20,8.88,1638.00,0.00,1080638716#0_0,0.20,0.00,tripinfo_1638 emissions_1638 fcd_1638,172.00,1638,0,1634.75,1.00,0.00,51.41,t_0,,1,16.00,2227884.351082,3777.114339,805.876712,17661.335927,401.851526,0,704991.059769
1812.00,415999038#6_1,0.20,10.69,1555.00,0.00,427691216#19_0,12.10,0.00,tripinfo_1555 emissions_1555 fcd_1555,257.00,1555,0,1283.12,1.00,0.00,176.65,t_0,,4,94.00,3313897.640717,6478.701504,1360.194114,27796.763986,674.429726,0,1048473.851863
1816.00,31245582#0_0,0.20,4.49,1698.00,0.00,24360574#0_0,0.20,0.00,tripinfo_1698 emissions_1698 fcd_1698,118.00,1698,0,721.66,1.04,0.00,39.60,t_1,,1,11.00,345489.237122,15190.107907,64.928765,75.494879,21.037081,0,110209.495563
1816.00,36921441#14_1,0.20,3.92,1807.00,0.00,291083102#13_0,0.20,0.00,tripinfo_1807 emissions_1807 fcd_1807,9.00,1807,0,9.28,1.00,0.00,7.88,t_0,,1,5.00,70767.436754,203.320785,46.635824,702.144033,20.540312,0,22380.912641
1819.00,-431938277#0_0,64.23,16.22,1583.00,0.00,307389078#3_0,12.10,0.00,tripinfo_1583 emissions_1583 fcd_1583,236.00,1583,0,1578.11,1.00,0.00,81.23,t_0,,2,49.00,2107706.149934,4246.764773,940.851861,17838.538282,443.545678,0,666865.817731
1820.00,24650029#0_0,0.20,6.43,1594.00,0.00,370241718#12_0,0.20,0.00,tripinfo_1594 emissions_1594 fcd_1594,226.00,1594,0,887.81,0.99,0.00,167.37,t_2,,5,130.00,714106.689167,28802.285871,147.813071,312.683452,15.905628,0,227774.813101
1822.00,1216386106_0,42.96,9.56,1679.00,3.00,24650040#13_0,0.20,0.00,tripinfo_1676 emissions_1676 fcd_1676,143.00,1676,0,876.41,1.00,0.00,75.96,t_0,,1,44.00,1712906.227037,3299.100288,703.452807,14267.640734,344.801875,0,541958.823099
1824.00,432370643#1_0,36.35,8.83,1634.00,0.00,431827294#0_0,12.10,0.00,tripinfo_1634 emissions_1634 fcd_1634,190.00,1634,0,1517.68,1.00,0.00,78.50,t_0,,1,43.00,2419816.327683,4374.076583,935.181192,19653.511848,461.249828,0,765677.730582
1832.00,24611995#2_0,0.20,3.52,1174.00,0.00,-431938259#0_0,0.20,0.00,tripinfo_1174 emissions_1174 fcd_1174,658.00,1174,0,1777.60,1.10,0.00,554.81,t_1,,5,504.00,1454739.971393,121813.921571,466.245089,329.067712,134.034136,0,464065.757277
1833.00,24650054#3_0,0.20,13.40,1669.00,0.00,-421490640_0,2.30,0.00,tripinfo_1669 emissions_1669 fcd_1669,164.00,1669,0,1916.80,0.99,0.00,27.32,t_1,,0,0.00,686264.955984,21152.558397,99.323529,147.696775,34.965558,0,218912.549091
1833.00,24650064#1_0,27.27,20.13,1743.00,0.00,420861077_0,12.10,0.00,tripinfo_1743 emissions_1743 fcd_1743,90.00,1743,0,662.38,1.00,0.00,60.69,t_0,,1,20.00,1683454.089199,2780.721226,550.115267,13271.162426,294.212863,0,532691.294403
