timestep_time,vehicle_CO,vehicle_CO2,vehicle_HC,vehicle_NOx,vehicle_PMx,vehicle_angle,vehicle_eclass,vehicle_electricity,vehicle_fuel,vehicle_id,vehicle_lane,vehicle_noise,vehicle_pos,vehicle_route,vehicle_speed,vehicle_type,vehicle_waiting,vehicle_x,vehicle_y
153.00,0.00,0.00,0.00,0.00,0.00,0.00,Zero/default,0.00,0.00,120,-E6_0,0.00,75.47,!120,6.12,bicycle,0.00,101.60,75.47
153.00,0.00,0.00,0.00,0.00,0.00,90.00,Zero/default,0.00,0.00,121,E1_0,0.00,38.57,!121,4.48,bicycle,0.00,38.57,98.40
153.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,123,-E2_0,0.00,50.17,!123,5.32,bicycle,0.00,149.83,101.60
153.00,0.00,0.00,0.00,0.00,0.00,180.00,Zero/default,0.00,0.00,127,E7_0,0.00,25.88,!127,4.83,bicycle,0.00,98.40,-25.88
153.00,0.00,0.00,0.00,0.00,0.00,180.00,Zero/default,0.00,0.00,130,E5_0,0.00,91.80,!130,0.00,bicycle,3.00,98.40,108.20
153.00,164.78,2624.72,0.81,1.20,0.07,0.00,HBEFA3/PC_G_EU4,0.00,837.22,131,-E6_0,55.94,85.60,!131,0.00,taxi,7.00,101.60,85.60
153.00,164.52,2622.85,0.81,1.20,0.07,180.00,HBEFA3/PC_G_EU4,0.00,836.63,132,E5_0,55.55,87.69,!132,0.01,taxi,1.00,98.40,112.31
153.00,84.58,2359.96,0.44,0.95,0.04,90.00,HBEFA3/PC_G_EU4,0.00,752.75,133,E1_0,58.77,89.04,!133,4.77,taxi,0.00,89.04,98.40
153.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,136,E1_0,53.33,74.74,!136,4.12,taxi,0.00,74.74,98.40
153.00,0.00,0.00,0.00,0.00,0.00,270.00,HBEFA3/PC_G_EU4,0.00,0.00,137,-E2_0,42.38,73.10,!137,0.77,taxi,0.00,126.90,101.60
153.00,92.72,3712.37,0.51,1.55,0.07,90.00,HBEFA3/PC_G_EU4,0.00,1184.10,141,E1_0,63.00,62.06,!141,6.27,taxi,0.00,62.06,98.40
153.00,0.00,0.00,0.00,0.00,0.00,180.00,HBEFA3/PC_G_EU4,0.00,0.00,143,E5_0,43.52,79.27,!143,3.06,taxi,0.00,98.40,120.73
153.00,0.00,0.00,0.00,0.00,0.00,0.00,HBEFA3/PC_G_EU4,0.00,0.00,144,-E7_0,61.50,80.94,!144,11.70,taxi,0.00,101.60,-19.06
153.00,95.73,3234.40,0.51,1.35,0.06,90.00,HBEFA3/PC_G_EU4,0.00,1031.65,146,E1_0,61.69,28.48,!146,5.27,taxi,0.00,28.48,98.40
153.00,131.85,8128.00,0.80,3.50,0.17,0.00,HBEFA3/PC_G_EU4,0.00,2592.43,148,-E7_0,69.87,38.88,!148,11.28,taxi,0.00,101.60,-61.12
153.00,151.57,4040.92,0.79,1.80,0.09,270.00,HBEFA3/PC_G_EU4,0.00,1288.90,152,-E2_0,68.15,7.65,!152,2.55,taxi,0.00,192.35,101.60
153.00,18.02,9119.99,5.29,74.95,1.97,90.00,HBEFA3/Bus,0.00,2886.59,73,E3_0,74.77,50.69,!73,13.46,bus,0.00,250.69,98.40
153.00,0.00,0.00,0.00,0.00,0.00,0.00,HBEFA3/Bus,0.00,0.00,74,-E4_0,74.06,64.54,!74,13.38,bus,0.00,101.60,264.54
153.00,20.17,5286.11,4.85,60.75,2.01,267.18,HBEFA3/Bus,0.00,1671.11,81,:J2_5_0,67.11,3.97,!81,0.00,bus,8.00,103.29,101.01
153.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,84,-E2_0,0.00,82.17,!84,0.00,bicycle,3.00,117.83,101.60
153.00,0.00,0.00,0.00,0.00,0.00,0.00,Zero/default,0.00,0.00,95,-E6_0,0.00,91.80,!95,0.00,bicycle,16.00,101.60,91.80
153.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,96,-E2_0,0.00,77.89,!96,0.05,bicycle,1.00,122.11,101.60
154.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,103,-E0_0,0.00,45.19,!103,4.71,bicycle,0.00,-45.19,101.60
154.00,0.00,0.00,0.00,0.00,0.00,0.00,Zero/default,0.00,0.00,106,-E6_0,0.00,89.70,!106,0.00,bicycle,11.00,101.60,89.70
154.00,0.00,0.00,0.00,0.00,0.00,90.00,Zero/default,0.00,0.00,108,E2_0,0.00,42.76,!108,5.49,bicycle,0.00,149.96,98.40
154.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,109,-E2_0,0.00,84.27,!109,0.00,bicycle,7.00,115.73,101.60
154.00,0.00,0.00,0.00,0.00,0.00,90.00,Zero/default,0.00,0.00,111,E2_0,0.00,6.56,!111,5.46,bicycle,0.00,113.76,98.40
154.00,0.00,0.00,0.00,0.00,0.00,180.00,Zero/default,0.00,0.00,113,E6_0,0.00,4.56,!113,6.12,bicycle,0.00,98.40,88.24
154.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,114,-E2_0,0.00,80.06,!114,0.01,bicycle,3.00,119.94,101.60
154.00,0.00,0.00,0.00,0.00,0.00,90.00,Zero/default,0.00,0.00,116,E2_0,0.00,58.59,!116,5.20,bicycle,0.00,165.79,98.40
154.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,117,-E2_0,0.00,67.21,!117,2.25,bicycle,0.00,132.79,101.60
154.00,0.00,0.00,0.00,0.00,0.00,90.00,Zero/default,0.00,0.00,119,E2_0,0.00,50.58,!119,5.28,bicycle,0.00,157.78,98.40
154.00,0.00,0.00,0.00,0.00,0.00,0.00,Zero/default,0.00,0.00,120,-E6_0,0.00,79.01,!120,3.54,bicycle,0.00,101.60,79.01
154.00,0.00,0.00,0.00,0.00,0.00,90.00,Zero/default,0.00,0.00,121,E1_0,0.00,43.30,!121,4.73,bicycle,0.00,43.30,98.40
154.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,123,-E2_0,0.00,55.54,!123,5.37,bicycle,0.00,144.46,101.60
154.00,0.00,0.00,0.00,0.00,0.00,180.00,Zero/default,0.00,0.00,127,E7_0,0.00,30.73,!127,4.85,bicycle,0.00,98.40,-30.73
154.00,0.00,0.00,0.00,0.00,0.00,180.00,Zero/default,0.00,0.00,130,E5_0,0.00,91.80,!130,0.00,bicycle,4.00,98.40,108.20
154.00,164.78,2624.72,0.81,1.20,0.07,0.00,HBEFA3/PC_G_EU4,0.00,837.22,131,-E6_0,55.94,85.60,!131,0.00,taxi,8.00,101.60,85.60
154.00,164.66,2623.95,0.81,1.20,0.07,180.00,HBEFA3/PC_G_EU4,0.00,836.98,132,E5_0,55.91,87.69,!132,0.01,taxi,2.00,98.40,112.31
154.00,90.29,3055.34,0.48,1.26,0.05,92.68,HBEFA3/PC_G_EU4,0.00,974.54,133,:J2_9_0,61.17,1.65,!133,5.41,taxi,0.00,94.43,98.17
154.00,94.11,2639.56,0.49,1.09,0.04,90.00,HBEFA3/PC_G_EU4,0.00,841.93,136,E1_0,59.59,79.24,!136,4.49,taxi,0.00,79.24,98.40
154.00,0.00,0.00,0.00,0.00,0.00,270.00,HBEFA3/PC_G_EU4,0.00,0.00,137,-E2_0,55.23,73.67,!137,0.56,taxi,0.00,126.33,101.60
154.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,141,E1_0,50.58,66.30,!141,4.24,taxi,0.00,66.30,98.40
154.00,0.00,0.00,0.00,0.00,0.00,180.00,HBEFA3/PC_G_EU4,0.00,0.00,143,E5_0,46.68,80.13,!143,0.86,taxi,0.00,98.40,119.87
154.00,38.15,3944.13,0.26,1.50,0.06,0.00,HBEFA3/PC_G_EU4,0.00,1258.00,144,-E7_0,64.94,93.18,!144,12.25,taxi,0.00,101.60,-6.82
154.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,146,E1_0,55.34,33.05,!146,4.57,taxi,0.00,33.05,98.40
154.00,88.98,6536.07,0.56,2.72,0.12,0.00,HBEFA3/PC_G_EU4,0.00,2084.69,148,-E7_0,67.75,51.47,!148,12.59,taxi,0.00,101.60,-48.53
154.00,146.82,5626.82,0.80,2.48,0.12,270.00,HBEFA3/PC_G_EU4,0.00,1794.71,152,-E2_0,69.37,12.79,!152,5.14,taxi,0.00,187.21,101.60
154.00,164.78,2624.72,0.81,1.20,0.07,180.00,HBEFA3/PC_G_EU4,0.00,837.22,154,E4_0,55.94,5.10,!154,0.00,taxi,0.00,98.40,294.90
154.00,32.47,21770.58,6.94,164.82,3.52,90.00,HBEFA3/Bus,0.00,6889.90,73,E3_0,76.96,64.50,!73,13.81,bus,0.00,264.50,98.40
154.00,24.59,14804.39,6.03,115.50,2.67,0.00,HBEFA3/Bus,0.00,4685.40,74,-E4_0,75.63,77.99,!74,13.45,bus,0.00,101.60,277.99
154.00,20.17,5286.11,4.85,60.75,2.01,267.18,HBEFA3/Bus,0.00,1671.11,81,:J2_5_0,67.11,3.97,!81,0.00,bus,9.00,103.29,101.01
154.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,84,-E2_0,0.00,82.17,!84,0.00,bicycle,4.00,117.83,101.60
154.00,0.00,0.00,0.00,0.00,0.00,0.00,Zero/default,0.00,0.00,95,-E6_0,0.00,91.80,!95,0.00,bicycle,17.00,101.60,91.80
154.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,96,-E2_0,0.00,77.92,!96,0.03,bicycle,2.00,122.08,101.60
155.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,103,-E0_0,0.00,50.29,!103,5.11,bicycle,0.00,-50.29,101.60
155.00,0.00,0.00,0.00,0.00,0.00,0.00,Zero/default,0.00,0.00,106,-E6_0,0.00,89.70,!106,0.00,bicycle,12.00,101.60,89.70
155.00,0.00,0.00,0.00,0.00,0.00,90.00,Zero/default,0.00,0.00,108,E2_0,0.00,47.90,!108,5.14,bicycle,0.00,155.10,98.40
155.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,109,-E2_0,0.00,84.27,!109,0.00,bicycle,8.00,115.73,101.60
155.00,0.00,0.00,0.00,0.00,0.00,90.00,Zero/default,0.00,0.00,111,E2_0,0.00,11.59,!111,5.03,bicycle,0.00,118.79,98.40
155.00,0.00,0.00,0.00,0.00,0.00,180.00,Zero/default,0.00,0.00,113,E6_0,0.00,10.82,!113,6.26,bicycle,0.00,98.40,81.98
155.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,114,-E2_0,0.00,80.07,!114,0.00,bicycle,4.00,119.93,101.60
155.00,0.00,0.00,0.00,0.00,0.00,90.00,Zero/default,0.00,0.00,116,E2_0,0.00,64.14,!116,5.55,bicycle,0.00,171.34,98.40
155.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,117,-E2_0,0.00,67.94,!117,0.73,bicycle,0.00,132.06,101.60
155.00,0.00,0.00,0.00,0.00,0.00,90.00,Zero/default,0.00,0.00,119,E2_0,0.00,55.58,!119,5.01,bicycle,0.00,162.78,98.40
155.00,0.00,0.00,0.00,0.00,0.00,0.00,Zero/default,0.00,0.00,120,-E6_0,0.00,79.86,!120,0.86,bicycle,0.00,101.60,79.86
155.00,0.00,0.00,0.00,0.00,0.00,90.00,Zero/default,0.00,0.00,121,E1_0,0.00,47.77,!121,4.47,bicycle,0.00,47.77,98.40
155.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,123,-E2_0,0.00,61.02,!123,5.48,bicycle,0.00,138.98,101.60
155.00,0.00,0.00,0.00,0.00,0.00,180.00,Zero/default,0.00,0.00,127,E7_0,0.00,35.51,!127,4.78,bicycle,0.00,98.40,-35.51
155.00,0.00,0.00,0.00,0.00,0.00,180.00,Zero/default,0.00,0.00,130,E5_0,0.00,91.80,!130,0.00,bicycle,5.00,98.40,108.20
155.00,164.78,2624.72,0.81,1.20,0.07,0.00,HBEFA3/PC_G_EU4,0.00,837.22,131,-E6_0,55.94,85.60,!131,0.00,taxi,9.00,101.60,85.60
155.00,164.72,2624.33,0.81,1.20,0.07,180.00,HBEFA3/PC_G_EU4,0.00,837.10,132,E5_0,55.93,87.70,!132,0.00,taxi,3.00,98.40,112.30
155.00,75.28,2465.26,0.40,0.98,0.04,138.80,HBEFA3/PC_G_EU4,0.00,786.34,133,:J2_9_0,59.59,7.27,!133,5.63,taxi,0.00,98.15,94.54
155.00,111.66,4455.41,0.61,1.91,0.09,90.00,HBEFA3/PC_G_EU4,0.00,1421.09,136,E1_0,65.03,85.22,!136,5.98,taxi,0.00,85.22,98.40
155.00,161.29,2588.21,0.80,1.18,0.06,270.00,HBEFA3/PC_G_EU4,0.00,825.58,137,-E2_0,54.20,73.82,!137,0.16,taxi,0.00,126.18,101.60
155.00,90.93,2463.64,0.47,1.01,0.04,90.00,HBEFA3/PC_G_EU4,0.00,785.82,141,E1_0,58.94,70.76,!141,4.46,taxi,0.00,70.76,98.40
155.00,163.97,2613.44,0.81,1.20,0.07,180.00,HBEFA3/PC_G_EU4,0.00,833.62,143,E5_0,52.29,80.17,!143,0.03,taxi,1.00,98.40,119.83
155.00,0.00,0.00,0.00,0.00,0.00,0.00,HBEFA3/PC_G_EU4,0.00,0.00,144,-E6_0,62.34,4.99,!144,11.91,taxi,0.00,101.60,4.99
155.00,83.50,2151.04,0.43,0.86,0.03,90.00,HBEFA3/PC_G_EU4,0.00,686.12,146,E1_0,57.90,37.58,!146,4.53,taxi,0.00,37.58,98.40
155.00,44.15,4580.45,0.31,1.78,0.07,0.00,HBEFA3/PC_G_EU4,0.00,1460.95,148,-E7_0,65.95,64.73,!148,13.26,taxi,0.00,101.60,-35.27
155.00,103.77,4368.13,0.57,1.85,0.08,270.00,HBEFA3/PC_G_EU4,0.00,1393.25,152,-E2_0,64.61,19.26,!152,6.47,taxi,0.00,180.74,101.60
155.00,147.78,3413.21,0.75,1.52,0.08,180.00,HBEFA3/PC_G_EU4,0.00,1088.70,154,E4_0,65.37,7.07,!154,1.97,taxi,0.00,98.40,292.93
155.00,19.91,10866.42,5.51,87.16,2.18,90.00,HBEFA3/Bus,0.00,3439.29,73,E3_0,75.18,78.21,!73,13.71,bus,0.00,278.21,98.40
155.00,24.49,14743.29,6.02,115.00,2.66,0.00,HBEFA3/Bus,0.00,4666.08,74,-E4_0,75.66,91.51,!74,13.52,bus,0.00,101.60,291.51
155.00,20.17,5286.11,4.85,60.75,2.01,267.18,HBEFA3/Bus,0.00,1671.11,81,:J2_5_0,67.11,3.97,!81,0.00,bus,10.00,103.29,101.01
155.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,84,-E2_0,0.00,82.17,!84,0.00,bicycle,5.00,117.83,101.60
155.00,0.00,0.00,0.00,0.00,0.00,0.00,Zero/default,0.00,0.00,95,-E6_0,0.00,91.80,!95,0.00,bicycle,18.00,101.60,91.80
155.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,96,-E2_0,0.00,77.96,!96,0.03,bicycle,3.00,122.04,101.60
156.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,103,-E0_0,0.00,55.00,!103,4.71,bicycle,0.00,-55.00,101.60
156.00,0.00,0.00,0.00,0.00,0.00,0.00,Zero/default,0.00,0.00,106,-E6_0,0.00,89.70,!106,0.00,bicycle,13.00,101.60,89.70
156.00,0.00,0.00,0.00,0.00,0.00,90.00,Zero/default,0.00,0.00,108,E2_0,0.00,52.93,!108,5.03,bicycle,0.00,160.13,98.40
156.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,109,-E2_0,0.00,84.27,!109,0.00,bicycle,9.00,115.73,101.60
156.00,0.00,0.00,0.00,0.00,0.00,90.00,Zero/default,0.00,0.00,111,E2_0,0.00,16.59,!111,5.00,bicycle,0.00,123.79,98.40
156.00,0.00,0.00,0.00,0.00,0.00,180.00,Zero/default,0.00,0.00,113,E6_0,0.00,17.18,!113,6.36,bicycle,0.00,98.40,75.62
156.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,114,-E2_0,0.00,80.07,!114,0.00,bicycle,5.00,119.93,101.60
156.00,0.00,0.00,0.00,0.00,0.00,90.00,Zero/default,0.00,0.00,116,E2_0,0.00,69.34,!116,5.20,bicycle,0.00,176.54,98.40
156.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,117,-E2_0,0.00,68.18,!117,0.24,bicycle,0.00,131.82,101.60
156.00,0.00,0.00,0.00,0.00,0.00,90.00,Zero/default,0.00,0.00,119,E2_0,0.00,61.46,!119,5.88,bicycle,0.00,168.66,98.40
156.00,0.00,0.00,0.00,0.00,0.00,0.00,Zero/default,0.00,0.00,120,-E6_0,0.00,80.04,!120,0.18,bicycle,0.00,101.60,80.04
156.00,0.00,0.00,0.00,0.00,0.00,90.00,Zero/default,0.00,0.00,121,E1_0,0.00,52.30,!121,4.53,bicycle,0.00,52.30,98.40
156.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,123,-E2_0,0.00,64.56,!123,3.54,bicycle,0.00,135.44,101.60
156.00,0.00,0.00,0.00,0.00,0.00,180.00,Zero/default,0.00,0.00,127,E7_0,0.00,40.31,!127,4.80,bicycle,0.00,98.40,-40.31
156.00,0.00,0.00,0.00,0.00,0.00,180.00,Zero/default,0.00,0.00,130,E5_0,0.00,91.80,!130,0.00,bicycle,6.00,98.40,108.20
156.00,164.78,2624.72,0.81,1.20,0.07,0.00,HBEFA3/PC_G_EU4,0.00,837.22,131,-E6_0,55.94,85.60,!131,0.00,taxi,10.00,101.60,85.60
156.00,164.75,2624.55,0.81,1.20,0.07,180.00,HBEFA3/PC_G_EU4,0.00,837.17,132,E5_0,55.93,87.70,!132,0.00,taxi,4.00,98.40,112.30
156.00,78.21,2914.75,0.42,1.18,0.05,178.97,HBEFA3/PC_G_EU4,0.00,929.70,133,E6_0,60.97,4.37,!133,6.12,taxi,0.00,98.40,88.43
156.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,136,E1_0,56.27,90.59,!136,5.37,taxi,0.00,90.59,98.40
156.00,164.37,2621.55,0.81,1.20,0.07,270.00,HBEFA3/PC_G_EU4,0.00,836.21,137,-E2_0,55.35,73.84,!137,0.02,taxi,1.00,126.16,101.60
156.00,99.28,3495.86,0.53,1.47,0.06,90.00,HBEFA3/PC_G_EU4,0.00,1115.04,141,E1_0,62.47,76.17,!141,5.41,taxi,0.00,76.17,98.40
156.00,164.34,2621.85,0.81,1.20,0.07,180.00,HBEFA3/PC_G_EU4,0.00,836.31,143,E5_0,55.90,80.19,!143,0.02,taxi,2.00,98.40,119.81
156.00,0.00,1454.81,0.00,0.34,0.00,0.00,HBEFA3/PC_G_EU4,0.00,464.04,144,-E6_0,62.39,16.66,!144,11.67,taxi,0.00,101.60,16.66
156.00,91.64,2923.60,0.48,1.21,0.05,90.00,HBEFA3/PC_G_EU4,0.00,932.53,146,E1_0,60.71,42.68,!146,5.10,taxi,0.00,42.68,98.40
156.00,17.01,3355.23,0.15,1.19,0.04,0.00,HBEFA3/PC_G_EU4,0.00,1070.17,148,-E7_0,65.08,78.28,!148,13.55,taxi,0.00,101.60,-21.72
156.00,113.17,5796.65,0.65,2.48,0.11,270.00,HBEFA3/PC_G_EU4,0.00,1848.86,152,-E2_0,67.12,27.47,!152,8.21,taxi,0.00,172.53,101.60
156.00,129.03,3622.03,0.67,1.58,0.07,180.00,HBEFA3/PC_G_EU4,0.00,1155.29,154,E4_0,63.91,10.54,!154,3.47,taxi,0.00,98.40,289.46
