56.0,164.76,1.0
58.0,129.29,1.0
20.0,24.08,1.0
45.0,107.85,1.0
19.0,6.81,1.0
18.0,28.69,1.0
52.0,88.29,1.0
16.0,148.63,1.0
17.0,98.34,1.0
17.0,113.41,1.0
17.0,129.03,1.0
17.0,126.9,1.0
17.0,132.74,1.0
17.0,147.6,1.0
17.0,124.01,1.0
17.0,40.2,1.0
52.0,50.44,1.0
64.0,164.78,1.0
64.0,144.86,1.0
64.0,21.58,1.0
52.0,162.62,1.0
52.0,164.77,1.0
65.0,139.46,1.0
24.0,5.92,1.0
16.0,150.83,1.0
16.0,164.78,1.0
16.0,41.32,1.0
16.0,117.34,1.0
16.0,88.22,1.0
16.0,14.56,1.0
66.0,142.0,1.0
64.0,39.66,1.0
66.0,130.56,1.0
65.0,154.6,1.0
52.0,2.5,1.0
52.0,74.14,1.0
52.0,2.34,1.0
52.0,86.31,1.0
52.0,145.14,1.0
65.0,140.83,1.0
66.0,138.81,1.0
23.0,164.78,1.0
23.0,145.28,1.0
23.0,96.71,1.0
54.0,16.89,1.0
54.0,30.04,1.0
54.0,128.06,1.0
54.0,53.45,1.0
54.0,164.78,1.0
61.0,164.77,1.0
61.0,164.78,1.0
61.0,164.78,1.0
61.0,1.99,1.0
18.0,141.8,1.0
18.0,140.75,1.0
18.0,164.78,1.0
18.0,112.79,1.0
18.0,153.89,1.0
19.0,157.56,1.0
62.0,147.94,1.0
62.0,34.97,1.0
63.0,164.78,1.0
63.0,151.28,1.0
63.0,133.26,1.0
63.0,14.66,1.0
23.0,138.9,1.0
23.0,4.82,1.0
18.0,108.64,1.0
62.0,164.78,1.0
53.0,166.59,1.0
53.0,164.78,1.0
18.0,160.51,1.0
18.0,101.48,1.0
53.0,164.08,1.0
53.0,93.54,1.0
18.0,137.76,1.0
62.0,164.78,1.0
